Math name;Math group;Math type;Folder;Math description;Parameter type;Parameter enable;Parameter name;Parameter kind;TAG name;Value;External unit;Internal unit;Formula
H0_45;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_45:Cv final;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_45;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_45:K initial;NaN; -; -;
H0_45;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_45:K final;NaN; -; -;
H0_45;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_45:R initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_45;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_45:R final;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_45;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_45:Csound initial;NaN;m/s;m/s;
H0_45;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_45:Csound final;NaN;m/s;m/s;
H0_45;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_45:Delta Enthalpy;NaN;kJ/Kg;kJ/Kg;
FF_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;Perf-GT-1:Trb045-Fl-I-W ;;kg/s;kg/s;
FF_IPT;Generic;Custom Math;Aero;;Input;Enable;b;Tag;H0_45:Csound initial;;m/s;m/s;
FF_IPT;Generic;Custom Math;Aero;;Input;Enable;c;Tag;H0_45:Density initial;;kg/m3;kg/m3;
FF_IPT;Generic;Custom Math;Aero;;Output;Enable;d;Calc;FF_IPT;0; -; -;FF_IPT=(Perf-GT-1:Trb045-Fl-I-W *8791.9537421)/(H0_45:Csound initial*H0_45:Density initial)
R_med_IPT;Costants;Costants;Aero;;Output;Enable;;Constant;R_med_IPT;0;m;m;
u_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;R_med_IPT;;m;m;
u_IPT;Generic;Custom Math;Aero;;Input;Enable;b;Tag;omega_IPT;;rad/s;rad/s;
u_IPT;Generic;Custom Math;Aero;;Output;Enable;c;Calc;u_IPT;0;m/s;m/s;u_IPT=R_med_IPT*omega_IPT
CF_48;Costants;Costants;Aero;;Output;Enable;;Constant;CF_48;0; -; -;
R_48;Costants;Costants;Aero;;Output;Enable;;Constant;R_48;0;J/Kg·°K;J/Kg·°K;
Ax_48;Costants;Costants;Aero;;Output;Enable;;Constant;Ax_48;0;m2;m2;
Beta_48;Generic;Custom Math;Aero;;Input;Enable;a;Tag;R_med_IPT;;m;m;
Beta_48;Generic;Custom Math;Aero;;Input;Enable;b;Tag;omega_IPT;;rad/s;rad/s;
Beta_48;Generic;Custom Math;Aero;;Input;Enable;c;Tag;Section 48:SP_AsectionAvg_Section 48a;;PaA;PaA;
Beta_48;Generic;Custom Math;Aero;;Input;Enable;d;Tag;Ax_48;;m2;m2;
Beta_48;Generic;Custom Math;Aero;;Input;Enable;e;Tag;CF_48;; -; -;
Beta_48;Generic;Custom Math;Aero;;Input;Enable;f;Tag;Perf-GT-1:Trb049-Fl-I-W ;;kg/s;kg/s;
Beta_48;Generic;Custom Math;Aero;;Input;Enable;g;Tag;R_48;;J/Kg·°K;J/Kg·°K;
Beta_48;Generic;Custom Math;Aero;;Input;Enable;h;Tag;Section 48:TT_MsectionAvg_Section 48a;;K;K;
Beta_48;Generic;Custom Math;Aero;;Output;Enable;i;Calc;Beta_48;0;deg;deg;Beta_48=-0.242386*((R_med_IPT*omega_IPT*Section 48:SP_AsectionAvg_Section 48a*Ax_48*CF_48)/(Perf-GT-1:Trb049-Fl-I-W *R_med_IPT*Section 48:TT_MsectionAvg_Section 48a))^5+2.11014*((R_med_IPT*omega_IPT*Section 48:SP_AsectionAvg_Section 48a*Ax_48*CF_48)/(Perf-GT-1:Trb049-Fl-I-W *R_med_IPT*Section 48:TT_MsectionAvg_Section 48a))^4-6.290084*((R_med_IPT*omega_IPT*Section 48:SP_AsectionAvg_Section 48a*Ax_48*CF_48)/(Perf-GT-1:Trb049-Fl-I-W *R_med_IPT*Section 48:TT_MsectionAvg_Section 48a))^3+6.454456*((R_med_IPT*omega_IPT*Section 48:SP_AsectionAvg_Section 48a*Ax_48*CF_48)/(Perf-GT-1:Trb049-Fl-I-W *R_med_IPT*Section 48:TT_MsectionAvg_Section 48a))^2+1.037428*((R_med_IPT*omega_IPT*Section 48:SP_AsectionAvg_Section 48a*Ax_48*CF_48)/(Perf-GT-1:Trb049-Fl-I-W *R_med_IPT*Section 48:TT_MsectionAvg_Section 48a))+57.627935
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Static Pressure (PS);Tag;Section 48:SP_AsectionAvg_Section 48a;;PaA;barA;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Total Temperature (TT);Tag;Section 48:TT_MsectionAvg_Section 48a;;K;°C;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Swirl Angle (BETAI);Tag;Beta_48;;deg;deg;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Annulus Area (AREA);Tag;Ax_48;;m2;m2;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;CF;Tag;CF_48;; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Mass Flow (G);Tag;Perf-GT-1:Trb049-Fl-I-W ;;kg/s;kg/s;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Rotational Speed (RPM);Tag;Perf-GT-1:ShL-N ;;rpm;rpm;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Bucket Exit Mean Radius (RM);Tag;R_med_IPT;;m;m;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Fuel/Wet Air ratio (Mf/Mau);Constant;;0;; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Specific Humidity (Mvap/Mas);Tag;UmSpec;; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Input;Enable;Mass of H/ Mass of C in the Fuel (MH/MC);Constant;;0;; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:CF;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:G;NaN;kg/s;kg/s;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:GCALC;NaN;kg/s;kg/s;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:Af;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:dLT;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:BETA;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:AREA;NaN;m2;m2;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:R;NaN;[J]·[kg]^-1·[K]^-1;[J]·[kg]^-1·[K]^-1;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:XK;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:CP;NaN;[kcal IT]·[kg]^-1·[K]^-1;[kcal IT]·[kg]^-1·[K]^-1;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Enable;;Calc;Sec48:PT;NaN;PaA;PaA;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:PT/R/TT;NaN;[kg]·[m]^-3;[kg]·[m]^-3;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:TT;NaN;K;K;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:TENTH;NaN;[kcal IT]·[kg]^-1·[K]^-1;[kcal IT]·[kg]^-1·[K]^-1;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:TENTHR;NaN; -;;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:TFENTR;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:A0;NaN;m/s;m/s;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:PS;NaN;PaA;PaA;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:ROS;NaN;kg/m3;kg/m3;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Enable;;Calc;Sec48:TS;NaN;K;K;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:SENTH;NaN;[kcal IT]·[kg]^-1·[K]^-1;[kcal IT]·[kg]^-1·[K]^-1;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:SFENTR;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:A;NaN;m/s;m/s;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:(PT-PS);NaN;PaD;PaD;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:pdyn 1;NaN;PaD;PaD;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:V;NaN;m/s;m/s;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:W;NaN;m/s;m/s;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:VA;NaN;m/s;m/s;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:ALPHA;NaN;deg;deg;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:BETAI;NaN;deg;deg;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:XM;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:XMR;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:ff;NaN; -; -;
Sec48;Fluid Characteristic;Air Parameter with flow angle;Aero;;Output;Disable;;Calc;Sec48:NCONV;NaN; -; -;
UmSpec;Generic;Custom Math;Aero;;Input;Enable;a;Tag;a90rh;;%;%;
UmSpec;Generic;Custom Math;Aero;;Output;Enable;b;Calc;UmSpec;0; -; -;UmSpec=a90rh/100
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;TRASFORMATION (Code);Constant;;0;; -;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;PRESSURE (P);Tag;Sec48:PT;;PaA;barA;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;TEMPERATURE (T);Tag;Section 48:TT_MsectionAvg_Section 48a;;K;°C;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;GAS COMPOSITION (GA);Gas Analysis;M_Air;0;; -;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Disable;FINAL PRESSURE (Pf);Tag;;;;barA;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Disable;FINAL TEMPERATURE (Tf);Tag;;;;°C;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:LHV;NaN;kJ/Kg;kJ/Kg;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Molecular Weight;NaN;kg;kg;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Specific Volume initial;NaN;[m3]·[kg];[m3]·[kg];
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Specific Volume final;NaN;[m3]·[kg];[m3]·[kg];
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Density initial;NaN;kg/m3;kg/m3;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Density final;NaN;kg/m3;kg/m3;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Enthalpy initial;NaN;kJ/Kg;kJ/Kg;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Enthalpy final;NaN;kJ/Kg;kJ/Kg;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Entropy initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Entropy final;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Z initial;NaN; -; -;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Z final;NaN; -; -;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:ViscoDyn initial;NaN;Pa·s;Pa·s;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:ViscoDyn final;NaN;Pa·s;Pa·s;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Cp initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Cp final;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Cv initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Cv final;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:K initial;NaN; -; -;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:K final;NaN; -; -;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:R initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:R final;NaN;kJ/Kg·°K;kJ/Kg·°K;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;H0_48:Csound initial;NaN;m/s;m/s;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Csound final;NaN;m/s;m/s;
H0_48;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;H0_48:Delta Enthalpy;NaN;kJ/Kg;kJ/Kg;
PR_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;Section 45:TP_MsectionAvg_Section 45a;;PaA;PaA;
PR_IPT;Generic;Custom Math;Aero;;Input;Enable;b;Tag;Sec48:PT;;PaA;PaA;
PR_IPT;Generic;Custom Math;Aero;;Output;Enable;c;Calc;PR_IPT;0; -; -;PR_IPT=Section 45:TP_MsectionAvg_Section 45a/Sec48:PT
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;TRASFORMATION (Code);Constant;;3;; -;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;PRESSURE (P);Tag;Section 45:TP_MsectionAvg_Section 45a;;PaA;barA;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;TEMPERATURE (T);Tag;Section 45:TT_MsectionAvg_Section 45a;;K;°C;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;GAS COMPOSITION (GA);Gas Analysis;M_Air;0;; -;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Enable;FINAL PRESSURE (Pf);Tag;Sec48:PT;;PaA;barA;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Input;Disable;FINAL TEMPERATURE (Tf);Tag;;;;°C;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:LHV;NaN;kJ/Kg;kJ/Kg;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Molecular Weight;NaN;kg;kg;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Specific Volume initial;NaN;[m3]·[kg];[m3]·[kg];
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:Specific Volume final;NaN;[m3]·[kg];[m3]·[kg];
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Density initial;NaN;kg/m3;kg/m3;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:Density final;NaN;kg/m3;kg/m3;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Enthalpy initial;NaN;kJ/Kg;kJ/Kg;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:Enthalpy final;NaN;kJ/Kg;kJ/Kg;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Entropy initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:Entropy final;NaN;kJ/Kg·°K;kJ/Kg·°K;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Z initial;NaN; -; -;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:Z final;NaN; -; -;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:ViscoDyn initial;NaN;Pa·s;Pa·s;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:ViscoDyn final;NaN;Pa·s;Pa·s;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Cp initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:Cp final;NaN;kJ/Kg·°K;kJ/Kg·°K;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Cv initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:Cv final;NaN;kJ/Kg·°K;kJ/Kg·°K;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:K initial;NaN; -; -;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:K final;NaN; -; -;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:R initial;NaN;kJ/Kg·°K;kJ/Kg·°K;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:R final;NaN;kJ/Kg·°K;kJ/Kg·°K;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Csound initial;NaN;m/s;m/s;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Disable;;Calc;DHtt_is_IPT:Csound final;NaN;m/s;m/s;
DHtt_is_IPT;Fluid Characteristic;Gas Characterictics and Trasformation;Aero;;Output;Enable;;Calc;DHtt_is_IPT:Delta Enthalpy;NaN;kJ/Kg;kJ/Kg;
CDF_SS;TUGA maths;CDF;;;Input;Enable;TEST_POINT_CODE;Constant;;-1;; -;
CDF_SS;TUGA maths;CDF;;;Input;Enable;TRANSIENT_CODE;Constant;;-1;; -;
CDF_SS;TUGA maths;CDF;;;Input;Enable;C0;Tag;TI-P48-06-01;;psiA;psiA;
CDF_SS;TUGA maths;CDF;;;Input;Enable;D0;Tag;TI-P48-14-01;;psiA;psiA;
CDF_SS;TUGA maths;CDF;;;Input;Enable;E0;Tag;TI-P48-20-01;;psiA;psiA;
CDF_SS;TUGA maths;CDF;;;Input;Enable;F0;Tag;TI-P48-26-01;;psiA;psiA;
u_IPT_corr;Generic;Custom Math;Aero;;Input;Enable;a;Tag;u_IPT;;m/s;m/s;
u_IPT_corr;Generic;Custom Math;Aero;;Input;Enable;b;Tag;Section 45:TA_MsectionAvg_Section 45a;;m/s;m/s;
u_IPT_corr;Generic;Custom Math;Aero;;Output;Enable;c;Calc;u_IPT_corr;0; -; -;u_IPT_corr=u_IPT/Section 45:TA_MsectionAvg_Section 45a
u_IPT_corr_ref;Costants;Costants;Aero;;Output;Enable;;Constant;u_IPT_corr_ref;0;m/s;m/s;
Nc_%_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;u_IPT_corr;; -; -;
Nc_%_IPT;Generic;Custom Math;Aero;;Input;Enable;c;Tag;u_IPT_corr_ref;;m/s;m/s;
Nc_%_IPT;Generic;Custom Math;Aero;;Output;Enable;b;Calc;Nc_%_IPT;0;%;%;Nc_%_IPT=u_IPT_corr/u_IPT_corr_ref*100
(U/C0_ref)_IPT;Costants;Costants;Aero;;Output;Enable;;Constant;(U/C0_ref)_IPT;NaN; -; -;
(U/C0tt-RATIO)_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;u_IPT;;m/s;m/s;
(U/C0tt-RATIO)_IPT;Generic;Custom Math;Aero;;Input;Enable;b;Tag;DHtt_is_IPT:Enthalpy initial;;kJ/Kg;kJ/Kg;
(U/C0tt-RATIO)_IPT;Generic;Custom Math;Aero;;Input;Enable;c;Tag;(U/C0_ref)_IPT;; -; -;
(U/C0tt-RATIO)_IPT;Generic;Custom Math;Aero;;Output;Enable;d;Calc;(U/C0tt-RATIO)_IPT;0; -; -;(U/C0tt-RATIO)_IPT=u_IPT/(sqrt(2*(-DHtt_is_IPT:Enthalpy initial)*1000))/(U/C0_ref)_IPT
u/c_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;(U/C0tt-RATIO)_IPT;; -; -;
u/c_IPT;Generic;Custom Math;Aero;;Input;Enable;b;Tag;(U/C0_ref)_IPT;; -; -;
u/c_IPT;Generic;Custom Math;Aero;;Output;Enable;c;Calc;u/c_IPT;0; -; -;u/c_IPT=(U/C0tt-RATIO)_IPT*(U/C0_ref)_IPT
ETA-tt_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;Perf-GT-1:Trb045-pwr ;; -; -;
ETA-tt_IPT;Generic;Custom Math;Aero;;Input;Enable;b;Tag;Perf-GT-1:Trb045-Fl-I-W ;;kg/s;kg/s;
ETA-tt_IPT;Generic;Custom Math;Aero;;Input;Enable;c;Tag;DHtt_is_IPT:Delta Enthalpy;;kJ/Kg;kJ/Kg;
ETA-tt_IPT;Generic;Custom Math;Aero;;Output;Enable;d;Calc;ETA-tt_IPT;0; -; -;ETA-tt_IPT=Perf-GT-1:Trb045-pwr /(Perf-GT-1:Trb045-Fl-I-W *DHtt_is_IPT:Delta Enthalpy)
Hs_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;DHtt_is_IPT:Delta Enthalpy;;kJ/Kg;kJ/Kg;
Hs_IPT;Generic;Custom Math;Aero;;Input;Enable;b;Tag;Section 45:TA_MsectionAvg_Section 45a;;m/s;m/s;
Hs_IPT;Generic;Custom Math;Aero;;Output;Enable;c;Calc;Hs_IPT;0; -; -;Hs_IPT=1000*(-DHtt_is_IPT:Delta Enthalpy)/Section 45:TA_MsectionAvg_Section 45a^2
Hs_IPT_ref;Costants;Costants;Aero;;Output;Enable;;Constant;Hs_IPT_ref;0.2473; -; -;
Hs_ratio_IPT;Generic;Custom Math;Aero;;Input;Enable;a;Tag;Hs_IPT;; -; -;
Hs_ratio_IPT;Generic;Custom Math;Aero;;Input;Enable;b;Tag;Hs_IPT_ref;; -; -;
Hs_ratio_IPT;Generic;Custom Math;Aero;;Output;Enable;c;Calc;Hs_ratio_IPT;0;%;%;Hs_ratio_IPT=(Hs_IPT/Hs_IPT_ref)*100
BR6R-LB1;Generic;Custom Math;Laby Seal;;Input;Enable;a;Tag;BP-B6RBCF1D-B1;;barD;mbarD;
BR6R-LB1;Generic;Custom Math;Laby Seal;;Input;Enable;b;Tag;BP-B6RBCF1D-B2;;barD;mbarD;
BR6R-LB1;Generic;Custom Math;Laby Seal;;Output;Enable;c;Calc;BR6R-LB1;0;mbarD;mbarD;BR6R-LB1=(BP-B6RBCF1D-B1+BP-B6RBCF1D-B2)/2
BR6R-LB2;Generic;Custom Math;Laby Seal;;Input;Enable;a;Tag;BP-B6RBCF1D-B1;;barD;mbarD;
BR6R-LB2;Generic;Custom Math;Laby Seal;;Input;Enable;b;Tag;BP-B6RBCF1D-B2;;barD;mbarD;
BR6R-LB2;Generic;Custom Math;Laby Seal;;Input;Enable;c;Tag;BP-B6RBCF2D-B1;;barD;mbarD;
BR6R-LB2;Generic;Custom Math;Laby Seal;;Input;Enable;d;Tag;BP-B6RBCF2D-B2;;barD;mbarD;
BR6R-LB2;Generic;Custom Math;Laby Seal;;Output;Enable;e;Calc;BR6R-LB2;0;mbarD;mbarD;BR6R-LB2=((BP-B6RBCF2D-B1-BP-B6RBCF1D-B1)+(BP-B6RBCF2D-B2-BP-B6RBCF1D-B2))/2
BR6R-LB3;Generic;Custom Math;Laby Seal;;Input;Enable;a;Tag;BP-B6RBCF3D-B1;;barD;mbarD;
